index,Year,S1,S2,S3,S4,Average_bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean,rate_of_SST_change,reef_longitude,reef_latitude,Month,eta,salt,temp,wspeed_u,wspeed_v,mean_wspeed,u,v,mean_cur
5097,2010.0,0.0,0.0,0.0,0.0,0.0,297.28,295.6,296.8,291.83,301.66,2.15,5.0,0.15999999999999998,0.71,0.0,-2.64,2.83,12.0,3.34,18.0,3.0,7.73,1.87,10.260000000000002,1.21,-4.06,2.15,-7.82,2.0,-2.85,1.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.4913889,-26.968611110000005,10.0,-0.33048045637931034,35.19429768965517,23.267047948275863,-3.2946417689655174,1.3819060827586207,6.046273246551724,-0.04437986592758621,-0.2590130102115517,0.4132407235172414
5102,2010.0,0.0,0.0,0.0,0.0,0.0,297.62,296.17,296.8,291.83,301.66,2.15,4.0,0.41,0.71,0.0,-2.64,2.83,11.0,3.34,18.0,3.0,6.56,1.87,10.260000000000002,1.21,-3.49,2.15,-7.82,2.0,-2.85,1.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.4833333,-26.96833333,10.0,-0.33048045637931034,35.19429768965517,23.267047948275863,-3.2946417689655174,1.3819060827586207,6.046273246551724,-0.04437986592758621,-0.2590130102115517,0.4132407235172414
5106,2010.0,2.0,2.0,3.0,1.0,2.0,298.94,295.8,296.1,290.84,304.48,2.77,6.0,-1.21,1.06,0.0,-2.83,4.77,4.0,6.839999999999999,32.0,7.0,0.0,6.200000000000001,43.1,3.34,-3.9199999999999995,2.77,-8.88,4.75,-3.6100000000000003,0.0,2.45,9.0,1.0,0.0,2.27,16.09,0.76,0.041287878,153.3855556,-27.529166670000002,11.0,-0.2980645488095238,35.17287938095238,24.257499476190475,-3.8130822976190473,-0.41234880249999994,6.041817721428571,0.005311864862619049,-0.34957505008285716,0.4692697997619048
5132,2010.0,0.0,0.0,0.0,0.0,0.0,295.76,295.49,296.45,291.35,301.64,2.33,4.0,1.34,0.71,0.0,-2.71,2.53,14.0,3.58,15.0,3.0,10.78,2.15,12.54,1.3,-4.1,2.33,-8.23,2.04,-3.13,3.0,0.9899999999999999,3.0,0.0,0.0,0.73,4.4,0.23,0.038888888,153.1516667,-26.635,9.0,-0.22880505735294118,35.57860732352941,22.283627705882353,-0.17231248035294117,-0.5090246275588236,5.732538697058823,0.02056498273529412,-0.0635611121,0.2290958288235294
5134,2010.0,0.0,0.0,0.0,0.0,0.0,298.26,296.67,296.46,291.48,302.64,2.32,5.0,0.0,0.79,0.0,-3.23,3.16,19.0,5.05,26.0,4.0,9.66,2.67,17.35,1.67,-2.85,2.32,-8.03,3.11,-3.05,1.0,1.52,5.0,1.0,0.0,1.09,7.21,0.34,0.038888888,153.1030556,-26.35972222,11.0,-0.28724536114285715,35.44933942857143,23.99659637142857,-4.56795204,0.2449544677714286,6.1444670200000004,-0.02846318018,-0.1513520411714286,0.25083234979999997
5144,2010.0,10.0,10.0,10.0,10.0,10.0,298.59,296.63,295.98,290.85,304.01,2.67,6.0,-0.29,1.09,0.0,-2.99,4.61,6.0,7.21,30.0,8.0,0.0,5.86,36.68,3.57,-2.76,2.67,-8.53,4.61,-3.3899999999999997,0.0,2.58,10.0,2.0,0.0,2.51,17.89,0.86,0.041287878,153.3519444,-27.56888889,11.0,-0.2980645488095238,35.17287938095238,24.257499476190475,-3.8130822976190473,-0.41234880249999994,6.041817721428571,0.005311864862619049,-0.34957505008285716,0.4692697997619048
5163,2010.0,1.0,1.0,0.0,0.0,0.5,299.48,298.54,296.71,291.29,301.67,2.19,6.0,0.19,0.73,0.0,-2.65,2.26,12.0,4.12,20.0,4.0,2.27,2.17,11.09,1.36,-1.06,2.19,-8.31,2.05,-2.89,4.0,1.34,6.0,0.0,0.0,0.94,6.13,0.3,0.041287878,153.4691667,-27.00694444,12.0,-0.197754330078125,34.909421046874996,25.357589140625,-3.5213701453125,0.373773066390625,7.332800915625,-0.05433679398875,-0.435657796035,0.60157985571875
5179,2010.0,0.0,0.0,0.0,0.0,0.0,295.69,295.49,296.34,291.25,303.44,2.36,4.0,1.38,0.76,0.0,-2.86,3.95,16.0,4.89,24.0,4.0,11.33,2.62,14.56,1.52,-4.04,2.36,-8.28,3.8899999999999997,-3.19,0.0,1.24,5.0,0.0,0.0,1.02,6.84,0.29,0.038888888,153.1019444,-26.6025,9.0,-0.22880505735294118,35.57860732352941,22.283627705882353,-0.17231248035294117,-0.5090246275588236,5.732538697058823,0.02056498273529412,-0.0635611121,0.2290958288235294
5181,2010.0,0.0,0.0,1.0,0.0,0.25,262.15,295.9866667,295.9966667,289.9266667,303.8666667,2.87,6.0,-0.07,0.98,0.0,-3.1433333330000006,4.553333333,11.33333333,5.693333333,28.0,7.0,1.236666667,4.583333333,27.180000000000003,2.98,-3.82,2.87,-9.873333333,4.05,-3.8,2.666666667,2.126666667,8.0,1.0,0.0,1.9,13.096666669999998,0.616666667,0.041287878,153.4013889,-27.47527778,10.0,-0.35123649727272727,35.01337756818182,23.044369590909092,-3.0781657090909094,1.1716853970454546,5.9869313568181814,-0.026869456875,-0.21197723835613635,0.3792297314545454
5208,2010.0,0.0,1.0,1.0,3.0,1.25,295.3,293.92,295.73,289.23,302.79,3.12,5.0,1.11,0.9,0.0,-3.12,2.99,15.0,5.09,26.0,6.0,1.01,3.27,21.21,2.24,-5.89,3.12,-10.57,2.98,-4.07,7.0,2.28,10.0,1.0,0.0,1.94,16.48,0.62,0.041287878,153.2091667,-27.281944440000004,9.0,-0.23873770631578947,35.59311165789474,21.75475963157895,0.10256438600000001,-0.8522302268421054,5.85339512631579,0.007874425321052632,-0.10791574436342105,0.303908075
5210,2010.0,0.0,0.0,0.0,0.0,0.0,298.38,296.51,295.79,289.05,302.82,3.13,5.0,0.49000000000000005,0.9,0.0,-3.81,2.9,12.0,5.2,24.0,6.0,2.1,3.27,19.61,2.15,-3.43,3.13,-10.88,2.87,-4.14,4.0,2.16,8.0,1.0,0.0,1.7899999999999998,14.51,0.59,0.041287878,153.2227778,-27.3,10.0,-0.3569996552631579,34.93526236842106,22.938661815789473,-3.0757202684210525,1.1991032815789473,5.958213573684211,-0.031757586828947366,-0.12074514470184211,0.328026095631579
5216,2010.0,0.0,0.0,0.0,0.0,0.0,296.91,296.07,296.8,291.54,302.69,2.18,12.0,0.92,0.8,0.0,-3.39,3.02,22.0,4.48,22.0,4.0,12.620000000000001,2.34,12.620000000000001,1.6,-3.61,2.18,-8.13,3.0,-2.87,3.0,1.38,5.0,0.0,0.0,1.05,7.27,0.33,0.041287878,153.5263889,-27.41416667,10.0,-0.33869660115384614,35.08894326923077,23.14153011538462,-3.1131565596153843,1.1719924571153846,6.015890178846154,-0.024094754757692308,-0.2841247149551923,0.4305539443076923
5715,2011.0,3.0,3.0,5.0,4.0,3.75,299.55,301.26,299.65,295.42,306.1,1.9200000000000002,5.0,0.18,0.84,0.0,-3.01,4.62,14.0,5.8,31.0,5.0,0.0,3.19,18.16,1.9,-0.84,1.9200000000000002,-6.67,4.0,-2.44,1.0,1.51,7.0,1.0,0.0,1.36,9.2,0.48000000000000004,0.017853535,145.8223611,-15.98288889,3.0,0.012868358757142857,33.63142261428572,29.536905485714286,-3.0753425542857142,1.3931245265714285,4.753650872857143,-0.12256907179857142,0.14595638695585714,0.2999432173428571
5716,2011.0,2.0,3.0,5.0,0.0,2.5,299.55,301.26,299.65,295.42,306.1,1.9200000000000002,5.0,0.18,0.84,0.0,-3.01,4.62,14.0,5.8,31.0,5.0,0.0,3.19,18.16,1.9,-0.84,1.9200000000000002,-6.67,4.0,-2.44,1.0,1.51,7.0,1.0,0.0,1.36,9.2,0.48000000000000004,0.017853535,145.8223611,-15.98288889,3.0,0.012868358757142857,33.63142261428572,29.536905485714286,-3.0753425542857142,1.3931245265714285,4.753650872857143,-0.12256907179857142,0.14595638695585714,0.2999432173428571
5717,2011.0,5.0,5.0,5.0,5.0,5.0,299.55,301.26,299.65,295.42,306.1,1.9200000000000002,5.0,0.18,0.84,0.0,-3.01,4.62,14.0,5.8,31.0,5.0,0.0,3.19,18.16,1.9,-0.84,1.9200000000000002,-6.67,4.0,-2.44,1.0,1.51,7.0,1.0,0.0,1.36,9.2,0.48000000000000004,0.017853535,145.8223889,-15.98297222,3.0,0.012868358757142857,33.63142261428572,29.536905485714286,-3.0753425542857142,1.3931245265714285,4.753650872857143,-0.12256907179857142,0.14595638695585714,0.2999432173428571
5718,2011.0,1.0,1.0,1.0,1.0,1.0,298.85,297.5,296.8,291.83,301.66,2.15,7.0,0.41,0.71,0.0,-2.64,2.83,6.0,3.34,18.0,3.0,0.0,1.87,10.260000000000002,1.21,-2.15,2.15,-7.82,2.0,-2.85,4.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.4913889,-26.968611110000005,11.0,-0.34355783034482756,35.70297462068965,24.236745689655173,-2.1536649344827588,-3.826918324137931,5.841094865517241,0.08523546846982759,-0.18864266841327587,0.3336486063793103
5719,2012.0,0.0,1.0,1.0,1.0,0.75,300.92,303.1,299.07,292.2,305.77,2.88,4.0,0.7900000000000001,0.98,0.0,-3.14,3.3399999999999994,3.0,5.32,29.0,7.0,3.5399999999999996,3.32,19.92,2.78,0.61,2.88,-10.28,3.27,-3.4100000000000006,2.0,1.46,6.0,1.0,2.51,1.49,10.49,0.62,0.026363636,146.8702778,-19.14833333,2.0,0.09657280252272726,34.076752772727275,30.672902659090912,-3.2507504886363634,0.6193777981818182,4.903429893181818,-0.09474765607272727,0.03115166246477273,0.2009563703863636
5720,2011.0,5.0,0.0,5.0,10.0,5.0,299.37,301.74,299.6,294.11,306.36,2.07,5.0,0.66,0.88,0.0,-4.04,4.82,20.0,5.63,26.0,6.0,0.0,3.31,18.81,2.17,-0.52,2.07,-8.14,4.09,-2.65,0.0,1.53,6.0,1.0,0.0,1.44,10.14,0.56,0.018762626,145.864,-16.24166667,3.0,0.022501030161016948,33.301152186440675,29.543096322033897,-2.7045798644067798,1.5073808176271188,4.623763455932203,-0.12927163460338983,0.14250429807474574,0.29494254769491524
5721,2011.0,3.0,5.0,8.0,10.0,6.5,299.37,301.74,299.6,294.11,306.36,2.07,5.0,0.66,0.88,0.0,-4.04,4.82,20.0,5.63,26.0,6.0,0.0,3.31,18.81,2.17,-0.52,2.07,-8.14,4.09,-2.65,0.0,1.53,6.0,1.0,0.0,1.44,10.14,0.56,0.018762626,145.864,-16.24166667,3.0,0.022501030161016948,33.301152186440675,29.543096322033897,-2.7045798644067798,1.5073808176271188,4.623763455932203,-0.12927163460338983,0.14250429807474574,0.29494254769491524
5722,2011.0,0.0,0.0,0.0,0.0,0.0,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9118889,-23.44719444,11.0,-0.28527323296875,35.929143015625,24.001207234375,-4.7931894171875,-0.7673391,5.63164223125,-0.011755885817499999,-0.0423363824965625,0.30634663578125
5723,2011.0,2.0,1.0,1.0,2.0,1.5,298.78,296.79,297.35,292.83,302.86,2.22,6.0,-0.04,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.48,2.22,-7.440000000000001,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9176944,-23.434,11.0,-0.2843322522222222,35.934236569444444,24.00794113888889,-4.832458819444444,-0.7190378604166666,5.647289798611111,-0.012273271355833332,-0.04396613674694445,0.3068511884722222
5724,2012.0,5.0,10.0,10.0,15.0,10.0,299.56,299.19,296.33,291.17,301.66,2.38,5.0,0.24,0.7,0.0,-2.54,2.76,4.0,3.72,19.0,3.0,0.0,2.16,12.42,1.22,-0.37,2.38,-8.38,2.09,-3.22,2.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21,0.038888888,153.1577778,-26.75138889,1.0,-0.20707155705882352,35.29893220588235,26.09066805882353,-4.2011783735294115,0.6020948891176471,6.448500785294118,-0.05163200257647059,-0.11736004829705882,0.2961649294117647
5725,2012.0,5.0,10.0,5.0,5.0,6.25,299.56,299.19,296.33,291.17,301.66,2.38,5.0,0.24,0.7,0.0,-2.54,2.76,4.0,3.72,19.0,3.0,0.0,2.16,12.42,1.22,-0.37,2.38,-8.38,2.09,-3.22,2.0,0.95,4.0,0.0,0.0,0.71,5.75,0.21,0.038888888,153.1577778,-26.75138889,1.0,-0.20707155705882352,35.29893220588235,26.09066805882353,-4.2011783735294115,0.6020948891176471,6.448500785294118,-0.05163200257647059,-0.11736004829705882,0.2961649294117647
5726,2011.0,0.0,0.0,0.0,0.0,0.0,298.54,297.0,296.8,291.83,301.66,2.15,5.0,0.26,0.71,0.0,-2.64,2.83,6.0,3.34,18.0,3.0,0.0,1.87,10.260000000000002,1.21,-2.66,2.15,-7.82,2.0,-2.85,4.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.4833333,-26.96833333,11.0,-0.34355783034482756,35.70297462068965,24.236745689655173,-2.1536649344827588,-3.826918324137931,5.841094865517241,0.08523546846982759,-0.18864266841327587,0.3336486063793103
5727,2012.0,1.0,3.0,2.0,1.0,1.75,300.92,303.1,299.07,292.2,305.77,2.88,4.0,0.7900000000000001,0.98,0.0,-3.14,3.3399999999999994,3.0,5.32,29.0,7.0,3.5399999999999996,3.32,19.92,2.78,0.61,2.88,-10.28,3.27,-3.4100000000000006,2.0,1.46,6.0,1.0,2.51,1.49,10.49,0.62,0.026363636,146.8813611,-19.12269444,2.0,0.09657280252272726,34.076752772727275,30.672902659090912,-3.2507504886363634,0.6193777981818182,4.903429893181818,-0.09474765607272727,0.03115166246477273,0.2009563703863636
5728,2011.0,1.0,1.0,1.0,1.0,1.0,300.52,296.64,299.07,292.2,305.77,2.88,4.0,-1.4600000000000002,0.9800000000000001,0.0,-3.14,3.34,4.0,5.32,29.0,7.0,0.0,3.32,19.92,2.78,-5.85,2.88,-10.28,3.27,-3.41,1.0,1.4600000000000002,6.0,1.0,0.0,1.49,10.49,0.62,0.026363636,146.8658333,-19.15416667,10.0,-0.09801057021276596,35.70582431914894,26.002433,-3.1280836063829787,-0.30486247912765957,5.496428257446808,-0.00554369719787234,-0.027223054369787232,0.21567906538297874
5729,2012.0,2.0,3.0,5.0,8.0,4.5,298.65,300.22,296.1,290.84,304.48,2.77,4.0,0.5,1.06,0.0,-2.83,4.77,26.0,6.839999999999999,32.0,7.0,0.0,6.200000000000001,43.1,3.34,0.5,2.77,-8.88,4.75,-3.6100000000000003,1.0,2.45,9.0,1.0,0.0,2.27,16.09,0.76,0.041287878,153.3846111,-27.517694439999996,2.0,-0.1629128592857143,34.78146671428571,26.584307214285715,-3.424318254761905,1.8662320714285716,5.99178200952381,-0.020380939143619048,-0.0829959841547619,0.3220992546190476
5730,2011.0,0.0,1.0,1.0,1.0,0.75,298.66,298.87,298.59,293.64,303.52,2.24,5.0,0.14,2.23,0.0,-4.84,5.05,21.0,3.12,26.0,19.0,22.39,12.28,41.46,10.65,0.14,2.24,-5.08,4.78,-0.13,21.0,3.37,26.0,18.0,20.62,11.35,38.9,9.8,0.030252525,149.1658333,-19.74555556,5.0,-0.058429588984375,35.07141403125,25.844554828125,-4.1331045375,4.4336410781249995,7.0598503875,-0.04864582009375,0.0258820159171875,0.3666199275
5731,2011.0,0.0,0.0,1.0,1.0,0.5,299.15,297.52,297.33,292.22,303.13,2.29,6.0,0.28,0.73,0.0,-3.93,2.85,2.0,4.12,23.0,4.0,0.0,2.55,14.3,1.39,-2.85,2.29,-8.14,2.75,-3.02,1.0,1.67,6.0,1.0,0.0,1.36,10.94,0.4,0.029242424,151.9291944,-23.46038889,11.0,-0.28527323296875,35.929143015625,24.001207234375,-4.7931894171875,-0.7673391,5.63164223125,-0.011755885817499999,-0.0423363824965625,0.30634663578125
5732,2011.0,0.0,0.0,0.0,0.0,0.0,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.440000000000001,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9048056,-23.44161111,11.0,-0.28396987597222223,35.94285859722223,24.171050583333333,-4.793553205555556,-0.8006603577777778,5.632373708333334,-0.013732605865555556,-0.04528793704361111,0.30170920500000004
5733,2011.0,1.0,0.0,1.0,0.0,0.5,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9093889,-23.44311111,11.0,-0.28527323296875,35.929143015625,24.001207234375,-4.7931894171875,-0.7673391,5.63164223125,-0.011755885817499999,-0.0423363824965625,0.30634663578125
5734,2011.0,0.0,0.0,0.0,0.0,0.0,296.65,299.15,296.27,291.1,301.95,2.4,7.0,0.46,0.72,0.0,-2.3,3.57,10.0,4.87,25.0,3.0,2.36,2.77,21.53,1.31,-0.34,2.4,-8.38,2.46,-3.21,2.0,1.0,3.0,0.0,2.28,0.71,4.17,0.21,0.038888888,153.1427778,-26.80277778,3.0,-0.2697935882352941,34.643924029411764,26.799787470588235,-3.480907732352941,1.406911544117647,6.041906594117647,-0.036597108499117646,-0.047339504549999994,0.26575404779411765
5735,2011.0,1.0,1.0,1.0,2.0,1.25,297.24,299.09,298.66,293.26,303.02,2.06,5.0,-0.07,0.68,0.0,-2.74,2.28,12.0,4.75,23.0,3.0,0.0,2.38,18.3,1.09,-2.11,2.06,-7.9399999999999995,1.8100000000000003,-2.53,0.0,1.26,5.0,0.0,0.0,0.8299999999999998,7.3,0.23000000000000004,0.030252525000000002,149.2683333,-19.57166667,4.0,0.034837306197530865,34.95527328395062,27.24581719753086,-6.654913007407408,5.646286317283951,8.974077351851852,-0.17365419018148148,0.0493469404,0.4217924117283951
5736,2011.0,2.0,2.0,2.0,1.0,1.75,295.61,296.76,297.62,293.2,302.68,2.08,6.0,-0.47,0.7,0.0,-3.43,3.12,12.0,3.9700000000000006,22.0,3.0,3.8199999999999994,2.19,13.17,1.28,-3.6399999999999997,2.08,-7.190000000000001,2.27,-2.77,1.0,1.43,6.0,1.0,1.07,1.05,7.639999999999999,0.33,0.036969696,152.7196944,-24.114,5.0,-0.16469636041666666,35.398750875,23.89718293055556,-1.377764418611111,3.9158574374999997,6.736623606944445,-0.0038803089269444447,0.007837642486111112,0.24038398958333332
5737,2011.0,5.0,5.0,3.0,3.0,4.0,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.440000000000001,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9333889,-23.43430556,11.0,-0.2843322522222222,35.934236569444444,24.00794113888889,-4.832458819444444,-0.7190378604166666,5.647289798611111,-0.012273271355833332,-0.04396613674694445,0.3068511884722222
5738,2011.0,0.0,0.0,0.0,0.0,0.0,262.15,294.8175,296.5575,291.2275,304.9025,2.415,7.0,-1.1425,1.625,0.0,-4.0325,7.035,7.5,7.0825,32.25,10.5,0.0,9.545,44.99,6.56,-3.6025,2.415,-7.185,6.475,-1.8525,6.5,5.195,22.25,7.5,0.0,7.55,40.3375,4.8225,0.038888888,153.04588889999997,-26.21138889,10.0,-0.3254123979310345,35.744129551724136,22.628515344827587,-1.9448096827586208,0.956043048275862,5.703762003448276,-0.021447680351724136,-0.023275589548275865,0.18224524093103447
5739,2011.0,0.0,0.0,1.0,0.0,0.25,293.16,293.56,296.34,291.25,303.44,2.36,7.0,-0.33,0.76,0.0,-2.86,3.95,16.0,4.89,24.0,4.0,0.0,2.62,14.56,1.52,-5.98,2.36,-8.28,3.8899999999999997,-3.19,3.0,1.24,5.0,0.0,0.0,1.02,6.84,0.29,0.038888888,153.1019444,-26.6025,6.0,-0.2111307011764706,35.41901276470588,22.173753705882355,0.8421385752941176,3.1886331117647058,6.067243314705883,-0.0049773384641176475,0.015291499302941174,0.17251646805882354
5740,2012.0,0.0,0.0,1.0,0.0,0.25,262.15,299.9666667,295.9966667,289.9266667,303.8666667,2.87,4.0,0.173333333,0.98,0.0,-3.1433333330000006,4.553333333,12.0,5.693333333,28.0,7.0,0.346666667,4.583333333,27.180000000000003,2.98,0.16,2.87,-9.873333333,4.05,-3.8,1.6666666670000003,2.126666667,8.0,1.0,0.0,1.9,13.096666669999998,0.616666667,0.041287878,153.4013889,-27.47527778,2.0,-0.15944312772727273,34.78328168181818,26.664366227272726,-3.5318344977272726,1.858721484090909,6.018432038636363,-0.02012780263709091,-0.0876143133659091,0.3352751544090909
5741,2011.0,0.0,0.0,0.0,0.0,0.0,296.17,294.91,296.02,290.98,301.63,2.17,7.0,0.47,0.7400000000000001,0.0,-3.35,2.72,7.0,4.33,21.0,4.0,0.0,2.35,14.48,1.37,-4.04,2.17,-7.98,2.66,-2.93,5.0,1.26,5.0,0.0,0.0,0.91,6.820000000000001,0.21,0.041287878,153.4333889,-27.986694440000004,10.0,-0.3226753397727273,35.65407456818182,22.382643227272727,-1.2858927681818182,1.1354900711363636,5.834885879545454,-0.012154193329545454,-0.36816954251136363,0.4671449921818182
5742,2011.0,2.0,3.0,3.0,5.0,3.25,298.78,296.79,297.35,292.83,302.86,2.22,6.0,-0.04,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.48,2.22,-7.440000000000001,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424000000003,151.9248056,-23.43338889,11.0,-0.2843322522222222,35.934236569444444,24.00794113888889,-4.832458819444444,-0.7190378604166666,5.647289798611111,-0.012273271355833332,-0.04396613674694445,0.3068511884722222
5743,2012.0,2.0,5.0,1.0,3.0,2.75,298.68,299.89,295.92,289.77,304.48,2.9599999999999995,4.0,0.0,0.91,0.0,-3.3699999999999997,4.57,3.0,4.95,26.0,7.0,0.0,3.58,18.75,2.57,-0.03,2.9599999999999995,-10.14,4.55,-3.99,1.0,2.02,8.0,1.0,0.0,1.68,10.72,0.52,0.041287878,153.3661111,-27.4785,2.0,-0.160974254375,34.82802735416667,26.616931583333336,-3.47292281875,1.8654359999999999,6.006108904166666,-0.0220427352715,-0.08711023907291666,0.33299863612499997
5744,2011.0,1.0,1.0,2.0,1.0,1.25,298.85,297.5,296.8,291.83,301.66,2.15,7.0,0.41,0.71,0.0,-2.64,2.83,6.0,3.34,18.0,3.0,0.0,1.87,10.260000000000002,1.21,-2.15,2.15,-7.82,2.0,-2.85,4.0,1.1,4.0,0.0,0.0,0.77,5.35,0.23,0.038888888,153.48338889999997,-26.96838889,11.0,-0.34355783034482756,35.70297462068965,24.236745689655173,-2.1536649344827588,-3.826918324137931,5.841094865517241,0.08523546846982759,-0.18864266841327587,0.3336486063793103
5745,2011.0,1.0,1.0,1.0,1.0,1.0,296.33,294.39,296.13,291.35,301.5,2.2,7.0,-0.08,0.75,0.0,-2.32,2.48,5.0,3.8899999999999997,20.0,4.0,0.0,2.27,15.87,1.38,-4.68,2.2,-7.71,2.42,-2.93,3.0,1.41,7.0,0.0,0.0,1.12,10.89,0.32,0.043636363,153.4758333,-28.109166669999997,10.0,-0.3248838919047619,35.650315428571425,22.35852469047619,-1.1816204961904764,1.1407084950000002,5.8103139738095235,-0.016387045797619047,-0.40201679158333337,0.49567298990476194
5746,2011.0,1.0,1.0,1.0,0.0,0.75,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9133056,-23.44380556,11.0,-0.28527323296875,35.929143015625,24.001207234375,-4.7931894171875,-0.7673391,5.63164223125,-0.011755885817499999,-0.0423363824965625,0.30634663578125
5747,2011.0,0.0,0.0,0.0,0.0,0.0,299.06,298.25,296.8,291.54,302.69,2.18,7.0,0.84,0.8,0.0,-3.39,3.02,4.0,4.48,22.0,4.0,0.0,2.34,12.620000000000001,1.6,-1.43,2.18,-8.13,3.0,-2.87,3.0,1.38,5.0,0.0,0.0,1.05,7.27,0.33,0.041287878,153.5263889,-27.41416667,11.0,-0.3541244326923077,35.65696498076923,23.980089634615386,-1.7776602723076922,-3.8841467788461537,5.912908815384616,0.04492751764519231,-0.0825650266301923,0.28688588249999997
5748,2011.0,0.0,0.0,0.0,0.0,0.0,299.06,298.25,296.8,291.54,302.69,2.18,7.0,0.84,0.8,0.0,-3.39,3.02,4.0,4.48,22.0,4.0,0.0,2.34,12.620000000000001,1.6,-1.43,2.18,-8.13,3.0,-2.87,3.0,1.38,5.0,0.0,0.0,1.05,7.27,0.33,0.041287878,153.5258333,-27.41416667,11.0,-0.3541244326923077,35.65696498076923,23.980089634615386,-1.7776602723076922,-3.8841467788461537,5.912908815384616,0.04492751764519231,-0.0825650266301923,0.28688588249999997
5749,2011.0,1.0,1.0,1.0,0.0,0.75,299.08,297.13,297.35,292.83,302.86,2.22,6.0,-0.07,0.72,0.0,-4.01,2.9,3.0,3.98,19.0,3.0,0.0,2.65,17.68,1.33,-3.14,2.22,-7.44,2.58,-2.91,2.0,1.99,7.0,1.0,0.0,1.53,12.13,0.44,0.029242424,151.9183889,-23.44469444,11.0,-0.28527323296875,35.929143015625,24.001207234375,-4.7931894171875,-0.7673391,5.63164223125,-0.011755885817499999,-0.0423363824965625,0.30634663578125
5750,2011.0,0.0,0.0,0.0,0.0,0.0,299.13,298.25,296.92,292.01,303.07,2.13,7.0,0.76,0.76,0.0,-3.04,3.32,5.0,3.89,20.0,4.0,0.0,2.12,10.91,1.41,-1.5,2.13,-7.73,3.31,-2.82,3.0,1.41,6.0,1.0,0.0,1.0800000000000003,7.99,0.33,0.041287878,153.5569444,-27.39666667,11.0,-0.35518982783333336,35.66264585,24.031658450000002,-1.7907544826666668,-3.8961027383333335,5.937078941666667,0.057793465117500005,-0.10689579191283333,0.30776152483333336
5751,2011.0,0.0,0.0,0.0,0.0,0.0,299.32,301.42,299.58,294.69,306.54,2.11,5.0,0.33,0.87,0.0,-2.88,4.98,22.0,5.78,30.0,6.0,1.04,3.39,19.78,2.19,-0.85,2.11,-7.57,4.26,-2.68,1.0,1.52,8.0,1.0,0.0,1.37,10.85,0.53,0.018762626,145.8330556,-16.25,3.0,0.022501030161016948,33.301152186440675,29.543096322033897,-2.7045798644067798,1.5073808176271188,4.623763455932203,-0.12927163460338983,0.14250429807474574,0.29494254769491524
